strain,Mash_cluster,Source,label,shared_components
GCA_008704215.1_ASM870421v1_genomic.fasta,,Human,human,2
GCA_021876175.1_PDT001197710.1_genomic.fasta,,Human,human,2
GCA_026326135.1_PDT001494804.1_genomic.fasta,,Human,human,1
GCA_900407195.1_De_novo_assembly_of_KCRI_isolate_RDK39_50_genomic.fasta,,Human,human,2
GCA_037628765.1_ASM3762876v1_genomic.fasta,,Human,human,1
GCA_009907295.1_ASM990729v1_genomic.fasta,,Human,human,1
GCA_033336255.1_ASM3333625v1_genomic.fasta,,Human,human,1
GCA_026318245.1_PDT001495350.1_genomic.fasta,,Human,human,2
GCA_009907675.1_ASM990767v1_genomic.fasta,,Human,human,2
GCA_037630335.1_ASM3763033v1_genomic.fasta,,Human,human,1
GCA_900407025.1_De_novo_assembly_of_KCRI_isolate_RDK01_150C_genomic.fasta,,Human,human,2
GCA_004212615.1_ASM421261v1_genomic.fasta,,Human,human,1
GCA_024456815.1_PDT001370612.1_genomic.fasta,,Human,human,1
GCA_022306675.1_PDT001250663.1_genomic.fasta,,Human,human,2
GCA_022306695.1_PDT001250653.1_genomic.fasta,,Human,human,2
GCA_964207605.1_FFDD_113315-L1156.1_genomic.fasta,,Human,human,1
GCA_002239965.1_ASM223996v1_genomic.fasta,,Human,human,2
GCA_024989115.1_ASM2498911v1_genomic.fasta,,Human,human,2
GCA_037630345.1_ASM3763034v1_genomic.fasta,,Human,human,2
GCA_026326075.1_PDT001494806.1_genomic.fasta,,Human,human,2
GCA_016652155.1_ASM1665215v1_genomic.fasta,,Human,human,2
GCA_002186435.1_ASM218643v1_genomic.fasta,,Human,human,2
GCA_024452235.1_PDT001370436.1_genomic.fasta,,Human,human,1
GCA_014893855.1_ASM1489385v1_genomic.fasta,,Human,human,2
GCA_026190715.1_ASM2619071v1_genomic.fasta,,Human,human,2
GCA_021876035.1_PDT001197717.1_genomic.fasta,,Human,human,2
GCA_022307575.1_PDT001250722.1_genomic.fasta,,Human,human,2
GCA_024453915.1_PDT001370344.1_genomic.fasta,,Human,human,1
GCA_033337095.1_ASM3333709v1_genomic.fasta,,Human,human,1
GCA_016651545.1_ASM1665154v1_genomic.fasta,,Human,human,1
GCA_036576645.1_ASM3657664v1_genomic.fasta,,Human,human,1
GCA_021876515.1_PDT001197696.1_genomic.fasta,,Human,human,2
GCA_022306595.1_PDT001250702.1_genomic.fasta,,Human,human,2
GCA_009907005.1_ASM990700v1_genomic.fasta,,Human,human,2
GCA_024990775.1_ASM2499077v1_genomic.fasta,,Human,human,1
GCA_002528795.1_ASM252879v1_genomic.fasta,,Human,human,2
GCA_024989535.1_ASM2498953v1_genomic.fasta,,Human,human,1
GCA_037629535.1_ASM3762953v1_genomic.fasta,,Human,human,2
GCA_026346075.1_PDT001493858.1_genomic.fasta,,Human,human,2
GCA_024473685.1_PDT001370493.1_genomic.fasta,,Human,human,2
GCA_024473545.1_PDT001370513.1_genomic.fasta,,Human,human,1
GCA_022303655.1_PDT001250690.1_genomic.fasta,,Human,human,2
GCA_024989395.1_ASM2498939v1_genomic.fasta,,Human,human,1
GCA_024476195.1_PDT001370358.1_genomic.fasta,,Human,human,2
GCA_024474025.1_PDT001370464.1_genomic.fasta,,Human,human,2
GCA_037628145.1_ASM3762814v1_genomic.fasta,,Human,human,1
GCA_022308135.1_PDT001250644.1_genomic.fasta,,Human,human,2
GCA_022175945.1_PDT000749129.1_genomic.fasta,,Human,human,2
GCA_030239185.1_ASM3023918v1_genomic.fasta,,Human,human,2
GCA_024474845.1_PDT001370402.1_genomic.fasta,,Human,human,2
GCA_002188175.1_ASM218817v1_genomic.fasta,,Human,human,1
